,Position,Driver,Car,Time / Gap,Laps
3,1,Michael Schumacher,Ferrari,1:17.912,9
4,2,Eddie Irvine,Ferrari,+0.287s,10
1,3,Mika Hakkinen,McLaren Mercedes,+0.339s,18
2,4,David Coulthard,McLaren Mercedes,+0.556s,21
5,5,Alessandro Zanardi,Williams Supertec,+0.834s,35
8,6,Heinz-Harald Frentzen,Jordan Mugen Honda,+0.867s,31
11,7,Jean Alesi,Sauber Petronas,+0.996s,13
16,8,Rubens Barrichello,Stewart Ford,+1.038s,20
6,9,Ralf Schumacher,Williams Supertec,+1.157s,15
17,10,Johnny Herbert,Stewart Ford,+1.354s,24
10,11,Alexander Wurz,Benetton Playlife,+1.579s,22
7,12,Damon Hill,Jordan Mugen Honda,+1.679s,26
9,13,Giancarlo Fisichella,Benetton Playlife,+1.739s,34
22,14,Jacques Villeneuve,BAR Supertec,+2.090s,40
19,15,Jarno Trulli,Prost Peugeot,+2.209s,39
18,16,Olivier Panis,Prost Peugeot,+2.373s,34
12,17,Pedro Diniz,Sauber Petronas,+2.616s,24
14,18,Pedro de la Rosa,Arrows,+2.743s,38
23,19,Ricardo Zonta,BAR Supertec,+2.769s,22
15,20,Toranosuke Takagi,Arrows,+3.506s,26
20,21,Luca Badoer,Minardi Ford,+3.594s,33
21,22,Marc Gene,Minardi Ford,+4.016s,44
