,Position,Driver,Car,Laps,Time,Points
6,1,Mark Webber,RBR Renault,52,1:24:38.200,25
2,2,Lewis Hamilton,McLaren Mercedes,52,+1.360s,18
4,3,Nico Rosberg,Mercedes,52,+21.307s,15
1,4,Jenson Button,McLaren Mercedes,52,+21.986s,12
9,5,Rubens Barrichello,Williams Cosworth,52,+31.456s,10
23,6,Kamui Kobayashi,Sauber Ferrari,52,+32.171s,8
5,7,Sebastian Vettel,RBR Renault,52,+36.734s,6
14,8,Adrian Sutil,Force India Mercedes,52,+40.932s,4
3,9,Michael Schumacher,Mercedes,52,+41.599s,2
10,10,Nico Hulkenberg,Williams Cosworth,52,+42.012s,1
15,11,Vitantonio Liuzzi,Force India Mercedes,52,+42.459s,0
16,12,Sebastien Buemi,STR Ferrari,52,+47.627s,0
12,13,Vitaly Petrov,Renault,52,+59.374s,0
8,14,Fernando Alonso,Ferrari,52,+62.385s,0
7,15,Felipe Massa,Ferrari,52,+67.489s,0
18,16,Jarno Trulli,Lotus Cosworth,51,+1 lap,0
19,17,Heikki Kovalainen,Lotus Cosworth,51,+1 lap,0
24,18,Timo Glock,Virgin Cosworth,50,+2 laps,0
20,19,Karun Chandhok,HRT Cosworth,50,+2 laps,0
21,20,Sakon Yamamoto,HRT Cosworth,50,+2 laps,0
17,NC,Jaime Alguersuari,STR Ferrari,44,DNF,0
22,NC,Pedro de la Rosa,Sauber Ferrari,29,DNF,0
11,NC,Robert Kubica,Renault,19,DNF,0
25,NC,Lucas di Grassi,Virgin Cosworth,9,DNF,0
