,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,RBR Renault,1:32.280,22
2,2,Lewis Hamilton,McLaren Mercedes,+0.334s,16
11,3,Robert Kubica,Renault,+0.445s,21
6,4,Mark Webber,RBR Renault,+0.467s,23
14,5,Adrian Sutil,Force India Mercedes,+0.688s,18
4,6,Nico Rosberg,Mercedes,+1.038s,21
10,7,Nico Hulkenberg,Williams Cosworth,+1.097s,19
1,8,Jenson Button,McLaren Mercedes,+1.239s,20
3,9,Michael Schumacher,Mercedes,+1.675s,18
9,10,Rubens Barrichello,Williams Cosworth,+1.736s,17
16,11,Sebastien Buemi,STR Ferrari,+1.852s,21
12,12,Vitaly Petrov,Renault,+2.085s,22
8,13,Fernando Alonso,Ferrari,+2.210s,20
15,14,Paul di Resta,Force India Mercedes,+2.300s,22
23,15,Kamui Kobayashi,Sauber Ferrari,+2.430s,16
22,16,Pedro de la Rosa,Sauber Ferrari,+2.621s,17
7,17,Felipe Massa,Ferrari,+2.757s,21
17,18,Jaime Alguersuari,STR Ferrari,+3.038s,27
19,19,Heikki Kovalainen,Lotus Cosworth,+4.467s,16
24,20,Timo Glock,Virgin Cosworth,+5.050s,11
25,21,Lucas di Grassi,Virgin Cosworth,+5.238s,15
20,22,Karun Chandhok,HRT Cosworth,+6.455s,21
18,23,Fairuz Fauzy,Lotus Cosworth,+7.230s,11
21,24,Sakon Yamamoto,HRT Cosworth,+7.393s,27
