,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,RBR Renault,1:30.958,14
6,2,Mark Webber,RBR Renault,+0.034s,15
8,3,Fernando Alonso,Ferrari,+0.143s,10
4,4,Nico Rosberg,Mercedes,+0.230s,15
7,5,Felipe Massa,Ferrari,+0.282s,16
11,6,Robert Kubica,Renault,+0.561s,18
2,7,Lewis Hamilton,McLaren Mercedes,+0.591s,16
3,8,Michael Schumacher,Mercedes,+0.597s,14
22,9,Pedro de la Rosa,Sauber Ferrari,+0.601s,18
9,10,Rubens Barrichello,Williams Cosworth,+0.623s,16
12,11,Vitaly Petrov,Renault,+0.740s,17
1,12,Jenson Button,McLaren Mercedes,+0.745s,16
10,13,Nico Hulkenberg,Williams Cosworth,+0.909s,17
23,14,Kamui Kobayashi,Sauber Ferrari,+0.989s,16
14,15,Adrian Sutil,Force India Mercedes,+1.036s,13
16,16,Sebastien Buemi,STR Ferrari,+1.277s,18
17,17,Jaime Alguersuari,STR Ferrari,+1.373s,20
15,18,Vitantonio Liuzzi,Force India Mercedes,+1.765s,18
19,19,Heikki Kovalainen,Lotus Cosworth,+3.381s,20
25,20,Lucas di Grassi,Virgin Cosworth,+4.521s,17
18,21,Jarno Trulli,Lotus Cosworth,+5.140s,11
20,22,Karun Chandhok,HRT Cosworth,+5.328s,16
24,23,Timo Glock,Virgin Cosworth,+5.682s,6
21,24,Sakon Yamamoto,HRT Cosworth,+6.220s,18
