,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:18.148,32
44,2,Lewis Hamilton,Mercedes,+0.849s,22
5,3,Sebastian Vettel,Ferrari,+0.950s,24
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+1.039s,26
7,5,Kimi Räikkönen,Ferrari,+1.351s,19
14,6,Fernando Alonso,McLaren Renault,+1.710s,26
3,7,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.723s,11
8,8,Romain Grosjean,Haas Ferrari,+1.758s,24
2,9,Stoffel Vandoorne,McLaren Renault,+1.935s,28
10,10,Pierre Gasly,Scuderia Toro Rosso Honda,+2.360s,29
20,11,Kevin Magnussen,Haas Ferrari,+2.489s,28
16,12,Charles Leclerc,Sauber Ferrari,+2.517s,23
11,13,Sergio Perez,Force India Mercedes,+2.776s,36
9,14,Marcus Ericsson,Sauber Ferrari,+2.836s,18
55,15,Carlos Sainz,Renault,+2.905s,28
31,16,Esteban Ocon,Force India Mercedes,+2.996s,27
27,17,Nico Hulkenberg,Renault,+3.011s,26
28,18,Brendon Hartley,Scuderia Toro Rosso Honda,+3.225s,28
40,19,Robert Kubica,Williams Mercedes,+3.362s,24
18,20,Lance Stroll,Williams Mercedes,+4.608s,15
