,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:18.259,39
3,2,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.133s,41
33,3,Max Verstappen,Red Bull Racing TAG Heuer,+0.274s,39
5,4,Sebastian Vettel,Ferrari,+0.326s,34
77,5,Valtteri Bottas,Mercedes,+0.352s,39
7,6,Kimi Räikkönen,Ferrari,+0.570s,16
8,7,Romain Grosjean,Haas Ferrari,+1.320s,24
20,8,Kevin Magnussen,Haas Ferrari,+1.384s,39
2,9,Stoffel Vandoorne,McLaren Renault,+1.463s,32
11,10,Sergio Perez,Force India Mercedes,+1.703s,28
31,11,Esteban Ocon,Force India Mercedes,+1.765s,38
14,12,Fernando Alonso,McLaren Renault,+1.776s,35
27,13,Nico Hulkenberg,Renault,+1.924s,43
10,14,Pierre Gasly,Scuderia Toro Rosso Honda,+2.114s,32
9,15,Marcus Ericsson,Sauber Ferrari,+2.242s,37
16,16,Charles Leclerc,Sauber Ferrari,+2.255s,29
55,17,Carlos Sainz,Renault,+2.413s,31
28,18,Brendon Hartley,Scuderia Toro Rosso Honda,+3.006s,34
18,19,Lance Stroll,Williams Mercedes,+3.297s,35
35,20,Sergey Sirotkin,Williams Mercedes,+3.801s,36
