,Position,Driver,Car,Time / Gap,Laps
2,1,Mark Webber,Red Bull Racing Renault,1:25.142,27
1,2,Sebastian Vettel,Red Bull Racing Renault,+1.007s,20
8,3,Nico Rosberg,Mercedes,+1.237s,29
5,4,Fernando Alonso,Ferrari,+1.338s,27
17,5,Sergio Perez,Sauber Ferrari,+1.596s,26
3,6,Lewis Hamilton,McLaren Mercedes,+1.846s,19
7,7,Michael Schumacher,Mercedes,+1.874s,32
9,8,Nick Heidfeld,Renault,+1.990s,21
4,9,Jenson Button,McLaren Mercedes,+1.996s,22
11,10,Rubens Barrichello,Williams Cosworth,+2.070s,20
10,11,Vitaly Petrov,Renault,+2.099s,22
18,12,Daniel Ricciardo,STR Ferrari,+2.329s,23
12,13,Pastor Maldonado,Williams Cosworth,+2.863s,11
15,14,Nico Hulkenberg,Force India Mercedes,+2.885s,26
14,15,Adrian Sutil,Force India Mercedes,+3.021s,22
6,16,Felipe Massa,Ferrari,+3.512s,28
16,17,Kamui Kobayashi,Sauber Ferrari,+3.677s,23
19,18,Jaime Alguersuari,STR Ferrari,+3.853s,9
20,19,Heikki Kovalainen,Lotus Renault,+4.089s,21
25,20,Jerome d'Ambrosio,Virgin Cosworth,+5.754s,18
24,21,Timo Glock,Virgin Cosworth,+6.093s,24
23,22,Vitantonio Liuzzi,HRT Cosworth,+6.126s,23
21,23,Jarno Trulli,Lotus Renault,+6.276s,12
22,24,Narain Karthikeyan,HRT Cosworth,+6.964s,25
