,Position,Driver,Car,Time / Gap,Laps
2,1,Mark Webber,Red Bull Racing Renault,1:22.470,35
3,2,Lewis Hamilton,McLaren Mercedes,+0.039s,27
1,3,Sebastian Vettel,Red Bull Racing Renault,+0.356s,37
4,4,Jenson Button,McLaren Mercedes,+0.718s,32
5,5,Fernando Alonso,Ferrari,+1.098s,34
8,6,Nico Rosberg,Mercedes,+1.116s,35
7,7,Michael Schumacher,Mercedes,+1.511s,30
6,8,Felipe Massa,Ferrari,+1.808s,30
16,9,Kamui Kobayashi,Sauber Ferrari,+1.820s,33
9,10,Nick Heidfeld,Renault,+1.896s,31
17,11,Sergio Perez,Sauber Ferrari,+2.013s,38
10,12,Vitaly Petrov,Renault,+2.316s,43
18,13,Sebastien Buemi,STR Ferrari,+2.826s,33
11,14,Rubens Barrichello,Williams Cosworth,+2.833s,38
19,15,Jaime Alguersuari,STR Ferrari,+2.987s,34
12,16,Pastor Maldonado,Williams Cosworth,+3.133s,43
15,17,Paul di Resta,Force India Mercedes,+3.603s,32
20,18,Heikki Kovalainen,Lotus Renault,+3.947s,37
14,19,Adrian Sutil,Force India Mercedes,+4.653s,20
21,20,Jarno Trulli,Lotus Renault,+4.719s,34
25,21,Jerome d'Ambrosio,Virgin Cosworth,+5.566s,36
24,22,Timo Glock,Virgin Cosworth,+5.592s,28
22,23,Narain Karthikeyan,HRT Cosworth,+6.999s,28
23,24,Vitantonio Liuzzi,HRT Cosworth,+7.006s,31
