,Position,Driver,Car,Time / Gap,Laps
27,1,Jean Alesi,Ferrari,1:26.966,19
5,2,Michael Schumacher,Benetton Ford,+0.169s,22
0,3,Damon Hill,Williams Renault,+0.506s,22
10,4,Gianni Morbidelli,Footwork Ford,+0.669s,21
15,5,Eddie Irvine,Jordan Hart,+0.779s,21
7,6,Mika Hakkinen,McLaren Peugeot,+0.882s,18
28,7,Gerhard Berger,Ferrari,+0.934s,20
2,8,David Coulthard,Williams Renault,+0.939s,22
14,9,Rubens Barrichello,Jordan Hart,+1.158s,22
3,10,Ukyo Katayama,Tyrrell Yamaha,+1.181s,12
8,11,Martin Brundle,McLaren Peugeot,+1.319s,22
4,12,Mark Blundell,Tyrrell Yamaha,+1.577s,21
23,13,Pierluigi Martini,Minardi Ford,+1.704s,22
24,14,Michele Alboreto,Minardi Ford,+1.798s,22
9,15,Christian Fittipaldi,Footwork Ford,+1.816s,18
20,16,Erik Comas,Larrousse Ford,+1.877s,23
30,17,Heinz-Harald Frentzen,Sauber Mercedes,+1.912s,15
26,18,Olivier Panis,Ligier Renault,+1.916s,23
6,19,Jyrki Jarvilehto,Benetton Ford,+2.172s,23
19,20,Olivier Beretta,Larrousse Ford,+2.239s,21
29,21,Andrea de Cesaris,Sauber Mercedes,+2.256s,23
11,22,Alessandro Zanardi,Lotus Mugen Honda,+3.007s,22
12,23,Johnny Herbert,Lotus Mugen Honda,+3.141s,16
25,24,Eric Bernard,Ligier Renault,+3.627s,18
31,25,David Brabham,Simtek Ford,+4.192s,13
34,26,Bertrand Gachot,Pacific Ilmor,+6.007s,22
33,27,Paul Belmondo,Pacific Ilmor,+7.239s,11
