,Position,Driver,Car,Time
16,1,Jack Brabham,Cooper Climax,2:16.800
2,2,Phil Hill,Ferrari,2:18.200
12,3,Graham Hill,BRM,2:18.400
20,4,Innes Ireland,Lotus Climax,2:18.500
6,5,Willy Mairesse,Ferrari,2:19.300
4,6,Wolfgang von Trips,Ferrari,2:19.400
10,7,Dan Gurney,BRM,2:19.400
22,8,Ron Flockhart,Lotus Climax,2:19.500
18,9,Bruce McLaren,Cooper Climax,2:19.600
8,10,Jo Bonnier,BRM,2:19.800
44,11,Olivier  Gendebien,Cooper Climax,2:20.000
24,12,Jim Clark,Lotus Climax,2:20.300
46,13,Henry Taylor,Cooper Climax,2:22.800
14,14,Tony Brooks,Vanwall,2:23.300
36,15,Lucien Bianchi,Cooper Climax,2:23.600
48,16,Bruce  Halford ,Cooper Climax,2:23.600
40,17,Masten Gregory,Cooper Maserati,2:24.300
38,18,Maurice  Trintignant,Cooper Maserati,2:24.700
30,19,Gino  Munaron ,Cooper Maserati,2:31.300
42,20,Ian Burgess ,Cooper Maserati,2:36.700
