,Position,Driver,Car,Time / Gap,Laps
10,1,Mark Webber,Red Bull Renault,1:27.030,16
5,2,Fernando Alonso,Renault,+0.142s,13
9,3,David Coulthard,Red Bull Renault,+0.163s,15
7,4,Nico Rosberg,Williams Toyota,+0.335s,16
2,5,Felipe Massa,Ferrari,+0.500s,13
11,6,Jarno Trulli,Toyota,+0.584s,15
22,7,Lewis Hamilton,McLaren Mercedes,+0.628s,18
12,8,Timo Glock,Toyota,+0.703s,22
16,9,Jenson Button,Honda,+0.736s,16
6,10,Nelson Piquet,Renault,+0.751s,14
1,11,Kimi Räikkönen,Ferrari,+0.807s,14
23,12,Heikki Kovalainen,McLaren Mercedes,+0.819s,13
15,13,Sebastian Vettel,STR Ferrari,+0.869s,18
17,14,Rubens Barrichello,Honda,+0.916s,14
14,15,Sebastien Bourdais,STR Ferrari,+0.918s,17
4,16,Robert Kubica,Sauber BMW,+0.941s,16
8,17,Kazuki Nakajima,Williams Toyota,+1.271s,14
21,18,Giancarlo Fisichella,Force India Ferrari,+1.543s,18
3,19,Nick Heidfeld,Sauber BMW,+1.625s,19
20,20,Adrian Sutil,Force India Ferrari,+2.101s,19
