,Position,Driver,Car,Laps,Time,Points
1,1,Mika Hakkinen,McLaren Mercedes,53,1:31:18.785,10
3,2,Michael Schumacher,Ferrari,53,+5.015s,6
4,3,Eddie Irvine,Ferrari,53,+95.688s,4
8,4,Heinz-Harald Frentzen,Jordan Mugen Honda,53,+98.635s,3
6,5,Ralf Schumacher,Williams Supertec,53,+99.494s,2
11,6,Jean Alesi,Sauber Petronas,52,+1 lap,1
17,7,Johnny Herbert,Stewart Ford,52,+1 lap,0
16,8,Rubens Barrichello,Stewart Ford,52,+1 lap,0
22,9,Jacques Villeneuve,BAR Supertec,52,+1 lap,0
10,10,Alexander Wurz,Benetton Playlife,52,+1 lap,0
12,11,Pedro Diniz,Sauber Petronas,52,+1 lap,0
23,12,Ricardo Zonta,BAR Supertec,52,+1 lap,0
14,13,Pedro de la Rosa,Arrows,51,+2 laps,0
9,14,Giancarlo Fisichella,Benetton Playlife,47,DNF,0
15,NC,Toranosuke Takagi,Arrows,43,DNF,0
20,NC,Luca Badoer,Minardi Ford,43,DNF,0
2,NC,David Coulthard,McLaren Mercedes,39,DNF,0
21,NC,Marc Gene,Minardi Ford,31,DNF,0
7,NC,Damon Hill,Jordan Mugen Honda,21,DNF,0
18,NC,Olivier Panis,Prost Peugeot,19,DNF,0
19,NC,Jarno Trulli,Prost Peugeot,3,DNF,0
5,NC,Alessandro Zanardi,Williams Supertec,0,DNF,0
