,Position,Driver,Car,Time / Gap,Laps
3,1,Michael Schumacher,Ferrari,1:39.085,24
1,2,Mika Hakkinen,McLaren Mercedes,+0.494s,22
17,3,Johnny Herbert,Stewart Ford,+1.049s,31
8,4,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.054s,21
7,5,Damon Hill,Jordan Mugen Honda,+1.090s,32
16,6,Rubens Barrichello,Stewart Ford,+1.249s,26
2,7,David Coulthard,McLaren Mercedes,+1.292s,21
19,8,Jarno Trulli,Prost Peugeot,+1.450s,29
6,9,Ralf Schumacher,Williams Supertec,+1.485s,12
11,10,Jean Alesi,Sauber Petronas,+1.547s,27
18,11,Olivier Panis,Prost Peugeot,+1.571s,29
4,12,Eddie Irvine,Ferrari,+1.582s,20
9,13,Giancarlo Fisichella,Benetton Playlife,+1.916s,22
5,14,Alessandro Zanardi,Williams Supertec,+2.278s,25
10,15,Alexander Wurz,Benetton Playlife,+2.477s,18
12,16,Pedro Diniz,Sauber Petronas,+2.499s,33
23,17,Ricardo Zonta,BAR Supertec,+2.511s,20
22,18,Jacques Villeneuve,BAR Supertec,+2.853s,17
14,19,Pedro de la Rosa,Arrows,+3.071s,28
15,20,Toranosuke Takagi,Arrows,+3.137s,11
21,21,Marc Gene,Minardi Ford,+3.810s,22
20,22,Luca Badoer,Minardi Ford,+3.992s,23
