,Position,Driver,Car,Laps,Time,Points
12,1,Carlos Reutemann,Ferrari,40,1:45:07.720,9
1,2,James Hunt,McLaren Ford,40,+10.710s,6
11,3,Niki Lauda,Ferrari,40,+107.510s,4
28,4,Emerson Fittipaldi,Fittipaldi Ford,39,+1 lap,3
6,5,Gunnar Nilsson,Lotus Ford,39,+1 lap,2
17,6,Renzo Zorzi,Shadow Ford,39,+1 lap,1
29,7,Ingo Hoffman,Fittipaldi Ford,38,+2 laps,0
16,NC,Tom Pryce,Shadow Ford,33,DNF,0
8,NC,Carlos Pace,Brabham Alfa Romeo,33,DNF,0
18,NC,Hans Binder,Surtees Ford,32,DNF,0
7,NC,John Watson,Brabham Alfa Romeo,30,DNF,0
26,NC,Jacques Laffite,Ligier Matra,26,DNF,0
4,NC,Patrick Depailler,Tyrrell Ford,23,DNF,0
5,NC,Mario Andretti,Lotus Ford,19,DNF,0
9,NC,Alex Ribeiro,March Ford,16,DNF,0
2,NC,Jochen Mass,McLaren Ford,12,DNF,0
22,NC,Clay Regazzoni,Ensign Ford,12,DNF,0
3,NC,Ronnie Peterson,Tyrrell Ford,12,DNF,0
20,NC,Jody Scheckter,Wolf Ford,11,DNF,0
19,NC,Vittorio Brambilla,Surtees Ford,11,DNF,0
10,NC,Ian Scheckter,March Ford,1,DNF,0
14,NC,Larry Perkins,BRM,1,DNF,0
