,Position,Driver,Car,Time / Gap,Laps
1,1,Lewis Hamilton,McLaren Mercedes,1:47.632,15
15,2,Sebastian Vettel,RBR Renault,+0.277s,17
16,3,Nico Rosberg,Williams Toyota,+0.700s,18
2,4,Heikki Kovalainen,McLaren Mercedes,+0.788s,14
5,5,Robert Kubica,Sauber BMW,+0.869s,16
6,6,Nick Heidfeld,Sauber BMW,+0.894s,13
23,7,Rubens Barrichello,Brawn Mercedes,+0.919s,16
10,8,Timo Glock,Toyota,+1.041s,17
12,9,Sebastien Buemi,STR Ferrari,+1.122s,17
9,10,Jarno Trulli,Toyota,+1.125s,12
17,11,Kazuki Nakajima,Williams Toyota,+1.199s,17
4,12,Kimi Räikkönen,Ferrari,+1.232s,16
14,13,Mark Webber,RBR Renault,+1.244s,15
22,14,Jenson Button,Brawn Mercedes,+1.289s,17
7,15,Fernando Alonso,Renault,+1.400s,15
21,16,Vitantonio Liuzzi,Force India Mercedes,+1.423s,16
20,17,Adrian Sutil,Force India Mercedes,+1.490s,17
11,18,Jaime Alguersuari,STR Ferrari,+1.767s,17
8,19,Romain Grosjean,Renault,+2.009s,16
3,20,Giancarlo Fisichella,Ferrari,+2.407s,21
