,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:32.830,11
5,2,Sebastian Vettel,Ferrari,+0.392s,12
16,3,Charles Leclerc,Ferrari,+0.418s,10
44,4,Lewis Hamilton,Mercedes,+0.859s,10
27,5,Nico Hulkenberg,Renault,+1.144s,11
7,6,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.416s,14
33,7,Max Verstappen,Red Bull Racing Honda,+1.617s,5
55,8,Carlos Sainz,McLaren Renault,+1.680s,9
23,9,Alexander Albon,Scuderia Toro Rosso Honda,+1.770s,11
26,10,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.953s,10
4,11,Lando Norris,McLaren Renault,+2.108s,11
11,12,Sergio Perez,Racing Point BWT Mercedes,+2.248s,9
3,13,Daniel Ricciardo,Renault,+2.312s,11
18,14,Lance Stroll,Racing Point BWT Mercedes,+2.393s,10
10,15,Pierre Gasly,Red Bull Racing Honda,+2.496s,8
99,16,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.896s,12
8,17,Romain Grosjean,Haas Ferrari,+2.941s,14
20,18,Kevin Magnussen,Haas Ferrari,+3.168s,15
63,19,George Russell,Williams Mercedes,+3.294s,10
88,20,Robert Kubica,Williams Mercedes,+3.346s,11
