,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing Honda,1:30.847,23
4,2,Lando Norris,McLaren Mercedes,+0.095s,25
44,3,Lewis Hamilton,Mercedes,+0.235s,24
55,4,Carlos Sainz,Ferrari,+0.280s,26
77,5,Valtteri Bottas,Mercedes,+0.371s,23
3,6,Daniel Ricciardo,McLaren Mercedes,+0.383s,22
22,7,Yuki Tsunoda,AlphaTauri Honda,+0.447s,23
18,8,Lance Stroll,Aston Martin Mercedes,+0.546s,24
10,9,Pierre Gasly,AlphaTauri Honda,+0.636s,27
11,10,Sergio Perez,Red Bull Racing Honda,+0.656s,23
31,11,Esteban Ocon,Alpine Renault,+0.754s,24
16,12,Charles Leclerc,Ferrari,+0.765s,26
99,13,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+0.893s,27
5,14,Sebastian Vettel,Aston Martin Mercedes,+0.922s,26
14,15,Fernando Alonso,Alpine Renault,+0.923s,24
7,16,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.015s,15
63,17,George Russell,Williams Mercedes,+1.484s,28
47,18,Mick Schumacher,Haas Ferrari,+2.450s,24
6,19,Nicholas Latifi,Williams Mercedes,+2.553s,28
9,20,Nikita Mazepin,Haas Ferrari,+2.602s,19
