,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing Honda,1:30.577,11
44,2,Lewis Hamilton,Mercedes,+0.739s,14
10,3,Pierre Gasly,AlphaTauri Honda,+1.006s,13
77,4,Valtteri Bottas,Mercedes,+1.278s,16
11,5,Sergio Perez,Red Bull Racing Honda,+1.331s,11
55,6,Carlos Sainz,Ferrari,+1.531s,16
7,7,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.647s,15
31,8,Esteban Ocon,Alpine Renault,+1.846s,11
18,9,Lance Stroll,Aston Martin Mercedes,+1.854s,13
3,10,Daniel Ricciardo,McLaren Mercedes,+1.900s,12
16,11,Charles Leclerc,Ferrari,+1.905s,17
99,12,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.923s,11
22,13,Yuki Tsunoda,AlphaTauri Honda,+2.132s,15
5,14,Sebastian Vettel,Aston Martin Mercedes,+2.178s,15
14,15,Fernando Alonso,Alpine Renault,+2.243s,15
4,16,Lando Norris,McLaren Mercedes,+2.283s,10
63,17,George Russell,Williams Mercedes,+2.746s,14
47,18,Mick Schumacher,Haas Ferrari,+2.845s,14
9,19,Nikita Mazepin,Haas Ferrari,+3.045s,14
6,20,Nicholas Latifi,Williams Mercedes,+3.382s,16
