,Position,Driver,Car,Time / Gap,Laps
4,1,Lewis Hamilton,McLaren Mercedes,1:38.021,19
1,2,Sebastian Vettel,Red Bull Racing Renault,+0.514s,21
8,3,Nico Rosberg,Mercedes,+0.792s,21
7,4,Michael Schumacher,Mercedes,+0.805s,19
10,5,Romain Grosjean,Lotus Renault,+0.898s,17
2,6,Mark Webber,Red Bull Racing Renault,+1.071s,20
9,7,Kimi Räikkönen,Lotus Renault,+1.107s,22
11,8,Paul di Resta,Force India Mercedes,+1.277s,23
3,9,Jenson Button,McLaren Mercedes,+1.302s,15
12,10,Nico Hulkenberg,Force India Mercedes,+1.419s,19
19,11,Valtteri Bottas,Williams Renault,+1.703s,23
18,12,Pastor Maldonado,Williams Renault,+1.762s,23
6,13,Felipe Massa,Ferrari,+1.875s,16
14,14,Kamui Kobayashi,Sauber Ferrari,+1.889s,21
5,15,Fernando Alonso,Ferrari,+1.959s,23
17,16,Jean-Eric Vergne,STR Ferrari,+2.078s,23
20,17,Heikki Kovalainen,Caterham Renault,+2.226s,19
16,18,Daniel Ricciardo,STR Ferrari,+2.448s,23
21,19,Vitaly Petrov,Caterham Renault,+2.836s,25
15,20,Sergio Perez,Sauber Ferrari,+3.064s,23
24,21,Timo Glock,Marussia Cosworth,+5.149s,18
25,22,Charles Pic,Marussia Cosworth,+6.559s,14
23,23,Narain Karthikeyan,HRT Cosworth,+7.339s,8
22,24,Pedro de la Rosa,HRT Cosworth,+7.507s,18
