,Position,Driver,Car,Time / Gap,Laps
4,1,Lewis Hamilton,McLaren Mercedes,1:38.172,28
7,2,Michael Schumacher,Mercedes,+0.361s,34
3,3,Jenson Button,McLaren Mercedes,+0.363s,30
8,4,Nico Rosberg,Mercedes,+0.524s,34
16,5,Daniel Ricciardo,STR Ferrari,+0.681s,33
5,6,Fernando Alonso,Ferrari,+0.719s,27
2,7,Mark Webber,Red Bull Racing Renault,+0.961s,29
17,8,Jean-Eric Vergne,STR Ferrari,+1.125s,33
10,9,Romain Grosjean,Lotus Renault,+1.139s,22
1,10,Sebastian Vettel,Red Bull Racing Renault,+1.230s,25
18,11,Pastor Maldonado,Williams Renault,+1.272s,35
12,12,Nico Hulkenberg,Force India Mercedes,+1.292s,26
11,13,Paul di Resta,Force India Mercedes,+1.453s,20
14,14,Kamui Kobayashi,Sauber Ferrari,+1.515s,16
9,15,Kimi Räikkönen,Lotus Renault,+1.524s,29
6,16,Felipe Massa,Ferrari,+2.099s,28
19,17,Bruno Senna,Williams Renault,+2.506s,34
15,18,Sergio Perez,Sauber Ferrari,+2.775s,33
21,19,Vitaly Petrov,Caterham Renault,+3.292s,25
24,20,Timo Glock,Marussia Cosworth,+3.509s,20
20,21,Heikki Kovalainen,Caterham Renault,+4.422s,18
25,22,Charles Pic,Marussia Cosworth,+4.702s,24
23,23,Narain Karthikeyan,HRT Cosworth,+5.486s,18
22,24,Pedro de la Rosa,HRT Cosworth,+5.651s,22
