,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:38.561,15
77,2,Valtteri Bottas,Williams Mercedes,+0.726s,17
44,3,Lewis Hamilton,Mercedes,+0.802s,13
11,4,Sergio Perez,Force India Mercedes,+1.055s,14
19,5,Felipe Massa,Williams Mercedes,+1.314s,14
27,6,Nico Hulkenberg,Force India Mercedes,+1.356s,14
22,7,Jenson Button,McLaren Honda,+2.020s,12
13,8,Pastor Maldonado,Lotus Mercedes,+2.206s,13
14,9,Fernando Alonso,McLaren Honda,+2.639s,11
12,10,Felipe Nasr,Sauber Ferrari,+2.668s,14
26,11,Daniil Kvyat,Red Bull Racing Renault,+2.797s,15
7,12,Kimi Räikkönen,Ferrari,+3.736s,11
8,13,Romain Grosjean,Lotus Mercedes,+3.810s,14
9,14,Marcus Ericsson,Sauber Ferrari,+3.889s,14
55,15,Carlos Sainz,STR Renault,+4.122s,19
5,16,Sebastian Vettel,Ferrari,+4.125s,11
33,17,Max Verstappen,STR Renault,+4.528s,16
3,18,Daniel Ricciardo,Red Bull Racing Renault,+4.786s,14
98,19,Roberto Merhi,Marussia Ferrari,+8.206s,19
28,20,Will Stevens,Marussia Ferrari,+8.688s,18
