,Position,Driver,Car,Time / Gap,Laps
5,1,Damon Hill,Williams Renault,1:28.691,22
27,2,Jean Alesi,Ferrari,+0.121s,22
28,3,Gerhard Berger,Ferrari,+0.196s,16
1,4,Michael Schumacher,Benetton Renault,+0.377s,22
8,5,Mika Hakkinen,McLaren Mercedes,+0.379s,21
2,6,Johnny Herbert,Benetton Renault,+0.406s,23
6,7,David Coulthard,Williams Renault,+0.594s,17
30,8,Heinz-Harald Frentzen,Sauber Ford,+1.401s,23
14,9,Rubens Barrichello,Jordan Peugeot,+1.473s,13
15,10,Eddie Irvine,Jordan Peugeot,+1.715s,19
7,11,Mark Blundell,McLaren Mercedes,+1.748s,23
25,12,Martin Brundle,Ligier Mugen Honda,+1.936s,23
9,13,Gianni Morbidelli,Footwork Hart,+2.163s,11
3,14,Ukyo Katayama,Tyrrell Yamaha,+2.391s,20
4,15,Mika Salo,Tyrrell Yamaha,+3.072s,13
23,16,Pierluigi Martini,Minardi Ford,+3.140s,23
24,17,Luca Badoer,Minardi Ford,+3.451s,22
29,18,Jean-Christophe Boullion,Sauber Ford,+3.766s,15
10,19,Taki Inoue,Footwork Hart,+4.122s,20
16,20,Bertrand Gachot,Pacific Ilmor,+4.478s,23
26,21,Olivier Panis,Ligier Mugen Honda,+4.706s,8
17,22,Andrea Montermini,Pacific Ilmor,+4.992s,22
22,23,Roberto Moreno,Forti Ford,+7.626s,23
21,24,Pedro Diniz,Forti Ford,+8.160s,18
