,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Benetton Renault,1:28.145,23
27,2,Jean Alesi,Ferrari,+0.342s,23
5,3,Damon Hill,Williams Renault,+1.136s,20
6,4,David Coulthard,Williams Renault,+1.392s,20
8,5,Mika Hakkinen,McLaren Mercedes,+1.496s,21
14,6,Rubens Barrichello,Jordan Peugeot,+1.653s,18
15,7,Eddie Irvine,Jordan Peugeot,+1.733s,21
26,8,Olivier Panis,Ligier Mugen Honda,+1.989s,19
2,9,Johnny Herbert,Benetton Renault,+2.030s,16
9,10,Gianni Morbidelli,Footwork Hart,+2.284s,20
25,11,Martin Brundle,Ligier Mugen Honda,+2.443s,23
7,12,Mark Blundell,McLaren Mercedes,+2.544s,18
3,13,Ukyo Katayama,Tyrrell Yamaha,+2.750s,21
28,14,Gerhard Berger,Ferrari,+2.846s,3
30,15,Heinz-Harald Frentzen,Sauber Ford,+3.120s,20
4,16,Mika Salo,Tyrrell Yamaha,+3.339s,23
29,17,Jean-Christophe Boullion,Sauber Ford,+3.778s,23
23,18,Pierluigi Martini,Minardi Ford,+4.056s,21
24,19,Luca Badoer,Minardi Ford,+5.016s,20
17,20,Andrea Montermini,Pacific Ilmor,+5.684s,22
22,21,Roberto Moreno,Forti Ford,+6.891s,22
10,22,Taki Inoue,Footwork Hart,+7.043s,23
16,23,Bertrand Gachot,Pacific Ilmor,+7.689s,7
21,24,Pedro Diniz,Forti Ford,+9.845s,18
