,Position,Driver,Car,Time
101,1,Alberto Ascari,Ferrari,10:04.400
102,2,Nino Farina,Ferrari,10:07.300
109,3,Maurice  Trintignant,Gordini,10:19.100
107,4,Robert  Manzon,Gordini,10:25.300
103,5,Piero  Taruffi,Ferrari,10:26.300
117,6,Rudi  Fischer ,Ferrari,10:41.900
127,7,Paul  Pietsch,Veritas,10:56.300
128,8,Hans Klenk,Veritas,
123,9,Willi Heeks,AFM BMW,
105,10,Felice  Bonetto,Maserati,
108,11,Jean Behra,Gordini,
121,12,Fritz Riess,Veritas,
112,13,Paul Frere,HWM Alta,
120,14,Tony Gaze,HWM Alta,
125,15,Toni Ulmen,Veritas,
115,16,Gino Bianco,Maserati,
119,17,Roger Laurent,Ferrari,
122,18,Theo Helfrich,Veritas,
126,19,Adolf Brudes,Veritas,
129,20,Josef Peters,Veritas,
114,21,Bill  Aston,Aston Butterworth,
124,22,Helmut Niedermayr,AFM BMW,
136,23,Rudolf Krause,BMW,
118,24,Rudolf Schoeller,Ferrari,
110,25,Marcel  Balsa,BMW ,
116,26,Eitel Cantoni,Maserati,
104,27,Piero Carini,Ferrari,
135,29,Ernst Klodwig,BMW,
130,30,Günther Bechem,,
113,32,Johnny Claes,HWM Alta,
