,Position,Driver,Car,Laps,Time,Points
63,1,George Russell,Mercedes,71,1:38:34.044,26
44,2,Lewis Hamilton,Mercedes,71,+1.529s,18
55,3,Carlos Sainz,Ferrari,71,+4.051s,15
16,4,Charles Leclerc,Ferrari,71,+8.441s,12
14,5,Fernando Alonso,Alpine Renault,71,+9.561s,10
1,6,Max Verstappen,Red Bull Racing RBPT,71,+10.056s,8
11,7,Sergio Perez,Red Bull Racing RBPT,71,+14.080s,6
31,8,Esteban Ocon,Alpine Renault,71,+18.690s,4
77,9,Valtteri Bottas,Alfa Romeo Ferrari,71,+22.552s,2
18,10,Lance Stroll,Aston Martin Aramco Mercedes,71,+23.552s,1
5,11,Sebastian Vettel,Aston Martin Aramco Mercedes,71,+26.183s,0
24,12,Guanyu Zhou,Alfa Romeo Ferrari,71,+29.325s,0
47,13,Mick Schumacher,Haas Ferrari,71,+29.899s,0
10,14,Pierre Gasly,AlphaTauri RBPT,71,+31.867s,0
23,15,Alexander Albon,Williams Mercedes,71,+36.016s,0
6,16,Nicholas Latifi,Williams Mercedes,71,+37.038s,0
22,17,Yuki Tsunoda,AlphaTauri RBPT,70,+1 lap,0
4,NC,Lando Norris,McLaren Mercedes,50,DNF,0
20,NC,Kevin Magnussen,Haas Ferrari,0,DNF,0
3,NC,Daniel Ricciardo,McLaren Mercedes,0,DNF,0
