,Position,Driver,Car,Time / Gap,Laps
31,1,Esteban Ocon,Alpine Renault,1:14.604,28
11,2,Sergio Perez,Red Bull Racing RBPT,+0.184s,36
63,3,George Russell,Mercedes,+0.312s,31
14,4,Fernando Alonso,Alpine Renault,+0.445s,29
1,5,Max Verstappen,Red Bull Racing RBPT,+0.494s,30
44,6,Lewis Hamilton,Mercedes,+0.533s,33
10,7,Pierre Gasly,AlphaTauri RBPT,+1.032s,32
47,8,Mick Schumacher,Haas Ferrari,+1.080s,40
20,9,Kevin Magnussen,Haas Ferrari,+1.211s,38
4,10,Lando Norris,McLaren Mercedes,+1.247s,25
55,11,Carlos Sainz,Ferrari,+1.252s,38
22,12,Yuki Tsunoda,AlphaTauri RBPT,+1.261s,32
16,13,Charles Leclerc,Ferrari,+1.264s,37
3,14,Daniel Ricciardo,McLaren Mercedes,+1.390s,28
77,15,Valtteri Bottas,Alfa Romeo Ferrari,+1.443s,34
6,16,Nicholas Latifi,Williams Mercedes,+1.577s,34
18,17,Lance Stroll,Aston Martin Aramco Mercedes,+1.659s,43
5,18,Sebastian Vettel,Aston Martin Aramco Mercedes,+1.796s,44
24,19,Guanyu Zhou,Alfa Romeo Ferrari,+1.864s,37
45,20,Logan Sargeant,Williams Mercedes,+1.876s,28
