,Position,Driver,Car,Time / Gap,Laps
11,1,Sergio Perez,Red Bull Racing RBPT,1:11.853,29
16,2,Charles Leclerc,Ferrari,+0.004s,31
1,3,Max Verstappen,Red Bull Racing RBPT,+0.008s,28
55,4,Carlos Sainz,Ferrari,+0.186s,30
44,5,Lewis Hamilton,Mercedes,+0.187s,25
63,6,George Russell,Mercedes,+0.202s,24
5,7,Sebastian Vettel,Aston Martin Aramco Mercedes,+0.304s,30
47,8,Mick Schumacher,Haas Ferrari,+0.461s,27
77,9,Valtteri Bottas,Alfa Romeo Ferrari,+0.613s,31
10,10,Pierre Gasly,AlphaTauri RBPT,+0.614s,32
14,11,Fernando Alonso,Alpine Renault,+0.701s,25
23,12,Alexander Albon,Williams Mercedes,+0.780s,29
31,13,Esteban Ocon,Alpine Renault,+0.852s,30
18,14,Lance Stroll,Aston Martin Aramco Mercedes,+0.906s,26
4,15,Lando Norris,McLaren Mercedes,+1.102s,28
20,16,Kevin Magnussen,Haas Ferrari,+1.144s,25
6,17,Nicholas Latifi,Williams Mercedes,+1.166s,32
24,18,Guanyu Zhou,Alfa Romeo Ferrari,+1.262s,30
22,19,Yuki Tsunoda,AlphaTauri RBPT,+1.494s,32
3,20,Daniel Ricciardo,McLaren Mercedes,+1.506s,28
