,Position,Driver,Car,Time / Gap,Laps
3,1,Daniel Ricciardo,Red Bull Racing TAG Heuer,1:40.852,33
33,2,Max Verstappen,Red Bull Racing TAG Heuer,+0.556s,28
44,3,Lewis Hamilton,Mercedes,+0.703s,36
77,4,Valtteri Bottas,Mercedes,+1.252s,35
27,5,Nico Hulkenberg,Renault,+1.596s,33
2,6,Stoffel Vandoorne,McLaren Honda,+1.649s,34
14,7,Fernando Alonso,McLaren Honda,+1.936s,32
11,8,Sergio Perez,Force India Mercedes,+1.974s,35
7,9,Kimi Räikkönen,Ferrari,+1.983s,30
31,10,Esteban Ocon,Force India Mercedes,+2.202s,34
5,11,Sebastian Vettel,Ferrari,+2.252s,33
55,12,Carlos Sainz,Toro Rosso,+2.384s,38
26,13,Daniil Kvyat,Toro Rosso,+2.756s,32
30,14,Jolyon Palmer,Renault,+2.943s,32
19,15,Felipe Massa,Williams Mercedes,+2.984s,32
18,16,Lance Stroll,Williams Mercedes,+3.449s,32
20,17,Kevin Magnussen,Haas Ferrari,+3.565s,32
8,18,Romain Grosjean,Haas Ferrari,+4.076s,29
94,19,Pascal Wehrlein,Sauber Ferrari,+4.821s,34
9,20,Marcus Ericsson,Sauber Ferrari,+4.869s,35
