,Position,Driver,Car,Time / Gap,Laps
3,1,Daniel Ricciardo,Red Bull Racing TAG Heuer,1:42.489,21
5,2,Sebastian Vettel,Ferrari,+0.109s,21
33,3,Max Verstappen,Red Bull Racing TAG Heuer,+0.121s,23
44,4,Lewis Hamilton,Mercedes,+0.415s,27
11,5,Sergio Perez,Force India Mercedes,+0.934s,25
77,6,Valtteri Bottas,Mercedes,+0.945s,27
7,7,Kimi Räikkönen,Ferrari,+1.245s,25
14,8,Fernando Alonso,McLaren Honda,+1.270s,19
27,9,Nico Hulkenberg,Renault,+1.612s,24
26,10,Daniil Kvyat,Toro Rosso,+1.731s,25
2,11,Stoffel Vandoorne,McLaren Honda,+1.851s,25
30,12,Jolyon Palmer,Renault,+2.472s,25
31,13,Esteban Ocon,Force India Mercedes,+2.564s,25
19,14,Felipe Massa,Williams Mercedes,+2.595s,27
8,15,Romain Grosjean,Haas Ferrari,+3.967s,20
50,16,Antonio Giovinazzi,Haas Ferrari,+4.293s,27
18,17,Lance Stroll,Williams Mercedes,+4.701s,11
38,18,Sean Gelael,Toro Rosso,+5.081s,26
9,19,Marcus Ericsson,Sauber Ferrari,+5.210s,23
94,20,Pascal Wehrlein,Sauber Ferrari,+5.397s,24
