,Position,Driver,Car,Laps,Time,Points
34,1,Juan Manuel Fangio,Alfa Romeo,100,3:13:18.700,9
40,2,Alberto Ascari,Ferrari,99,+1 lap,6
48,3,Louis  Chiron,Maserati,98,+2 laps,4
42,4,Raymond  Sommer,Ferrari,97,+3 laps,3
50,5,Prince Bira,Maserati,95,+5 laps,2
26,6,Bob  Gerard,ERA,94,+6 laps,0
6,7,Johnny Claes,Talbot-Lago,94,+6 laps,0
38,NC,Luigi  Villoresi,Ferrari,63,DNF,0
14,NC,Philippe  Etancelin,Talbot-Lago,36,DNF,0
2,NC,Jose Froilan Gonzalez,Maserati,1,DNF,0
36,NC,Luigi Fagioli,Alfa Romeo,0,DNF,0
32,NC,Nino Farina,Alfa Romeo,0,DNF,0
16,NC,Louis  Rosier,Talbot-Lago,0,DNF,0
10,NC,Robert  Manzon,Simca-Gordini,0,DNF,0
8,NC,Harry Schell,Cooper JAP,0,DNF,0
52,NC,Toulo de Graffenried,Maserati,0,DNF,0
12,NC,Maurice  Trintignant,Simca-Gordini,0,DNF,0
24,NC,Cuth  Harrison,ERA,0,DNF,0
44,NC,Franco  Rol,Maserati,0,DNF,0
