,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:34.508,14
6,2,Nico Rosberg,Mercedes,+0.228s,35
14,3,Fernando Alonso,Ferrari,+0.736s,32
3,4,Daniel Ricciardo,Red Bull Racing Renault,+1.003s,11
1,5,Sebastian Vettel,Red Bull Racing Renault,+1.119s,27
77,6,Valtteri Bottas,Williams Mercedes,+1.508s,33
22,7,Jenson Button,McLaren Mercedes,+1.720s,34
20,8,Kevin Magnussen,McLaren Mercedes,+1.791s,35
7,9,Kimi Räikkönen,Ferrari,+2.046s,29
25,10,Jean-Eric Vergne,STR Renault,+2.075s,26
19,11,Felipe Massa,Williams Mercedes,+2.163s,29
26,12,Daniil Kvyat,STR Renault,+2.270s,31
21,13,Esteban Gutierrez ,Sauber Ferrari,+2.443s,35
13,14,Pastor Maldonado,Lotus Renault,+2.556s,35
8,15,Romain Grosjean,Lotus Renault,+2.589s,33
11,16,Sergio Perez,Force India Mercedes,+2.728s,37
27,17,Nico Hulkenberg,Force India Mercedes,+2.941s,27
99,18,Adrian Sutil,Sauber Ferrari,+3.012s,25
17,19,Jules Bianchi,Marussia Ferrari,+4.150s,11
10,20,Kamui Kobayashi,Caterham Renault,+4.560s,31
4,21,Max Chilton,Marussia Ferrari,+4.716s,28
9,22,Marcus Ericsson,Caterham Renault,+5.254s,21
