,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:52.522,6
3,2,Daniel Ricciardo,Red Bull Racing Renault,+0.109s,6
13,3,Pastor Maldonado,Lotus Renault,+0.522s,10
8,4,Romain Grosjean,Lotus Renault,+1.044s,6
99,5,Adrian Sutil,Sauber Ferrari,+1.063s,12
26,6,Daniil Kvyat,STR Renault,+1.132s,15
20,7,Kevin Magnussen,McLaren Mercedes,+1.389s,5
22,8,Jenson Button,McLaren Mercedes,+1.519s,6
77,9,Valtteri Bottas,Williams Mercedes,+1.695s,4
7,10,Kimi Räikkönen,Ferrari,+2.036s,5
25,11,Jean-Eric Vergne,STR Renault,+2.080s,6
21,12,Esteban Gutierrez ,Sauber Ferrari,+2.239s,13
19,13,Felipe Massa,Williams Mercedes,+2.481s,4
27,14,Nico Hulkenberg,Force India Mercedes,+3.166s,6
11,15,Sergio Perez,Force India Mercedes,+4.396s,7
9,16,Marcus Ericsson,Caterham Renault,+4.569s,10
17,17,Jules Bianchi,Marussia Ferrari,+5.044s,6
10,18,Kamui Kobayashi,Caterham Renault,+5.392s,10
4,19,Max Chilton,Marussia Ferrari,,1
14,20,Fernando Alonso,Ferrari,,4
6,21,Nico Rosberg,Mercedes,,4
44,22,Lewis Hamilton,Mercedes,,5
