,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:35.424,25
44,2,Lewis Hamilton,Mercedes,+0.731s,22
14,3,Fernando Alonso,Ferrari,+0.839s,23
3,4,Daniel Ricciardo,Red Bull Racing Renault,+1.199s,21
7,5,Kimi Räikkönen,Ferrari,+1.279s,23
1,6,Sebastian Vettel,Red Bull Racing Renault,+1.497s,20
22,7,Jenson Button,McLaren Mercedes,+1.539s,25
26,8,Daniil Kvyat,STR Renault,+1.751s,29
25,9,Jean-Eric Vergne,STR Renault,+1.803s,25
20,10,Kevin Magnussen,McLaren Mercedes,+1.807s,30
11,11,Sergio Perez,Force India Mercedes,+2.296s,22
8,12,Romain Grosjean,Lotus Renault,+2.486s,21
21,13,Esteban Gutierrez ,Sauber Ferrari,+2.632s,18
34,14,Daniel Juncadella,Force India Mercedes,+2.659s,23
36,15,Giedo van der Garde,Sauber Ferrari,+2.904s,19
17,16,Jules Bianchi,Marussia Ferrari,+3.493s,12
19,17,Felipe Massa,Williams Mercedes,+4.037s,7
4,18,Max Chilton,Marussia Ferrari,+4.390s,24
9,19,Marcus Ericsson,Caterham Renault,+5.173s,19
46,20,Robin Frijns,Caterham Renault,+6.837s,11
41,21,Susie Wolff,Williams Mercedes,+8.788s,4
13,22,Pastor Maldonado,Lotus Renault,,2
