,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:32.294,24
44,2,Lewis Hamilton,Mercedes,+0.505s,24
7,3,Kimi Räikkönen,Ferrari,+1.834s,16
3,4,Daniel Ricciardo,Red Bull Racing TAG Heuer,+2.167s,27
26,5,Daniil Kvyat,Red Bull Racing TAG Heuer,+2.247s,30
27,6,Nico Hulkenberg,Force India Mercedes,+2.307s,28
55,7,Carlos Sainz,Toro Rosso Ferrari,+2.499s,21
33,8,Max Verstappen,Toro Rosso Ferrari,+2.566s,19
8,9,Romain Grosjean,Haas Ferrari,+2.706s,18
19,10,Felipe Massa,Williams Mercedes,+2.712s,19
5,11,Sebastian Vettel,Ferrari,+2.779s,14
77,12,Valtteri Bottas,Williams Mercedes,+2.880s,21
21,13,Esteban Gutierrez ,Haas Ferrari,+3.015s,19
22,14,Jenson Button,McLaren Honda,+3.146s,28
20,15,Kevin Magnussen,Renault,+3.196s,27
9,16,Marcus Ericsson,Sauber Ferrari,+3.434s,30
94,17,Pascal Wehrlein,MRT Mercedes,+4.077s,26
47,18,Stoffel Vandoorne,McLaren Honda,+4.098s,25
12,19,Felipe Nasr,Sauber Ferrari,+4.425s,24
30,20,Jolyon Palmer,Renault,+4.645s,28
34,21,Alfonso Celis,Force India Mercedes,+4.993s,23
88,22,Rio Haryanto,MRT Mercedes,+5.420s,27
