,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:31.001,38
44,2,Lewis Hamilton,Mercedes,+0.241s,32
22,3,Jenson Button,McLaren Honda,+1.280s,32
33,4,Max Verstappen,Toro Rosso Ferrari,+1.405s,31
7,5,Kimi Räikkönen,Ferrari,+1.451s,38
5,6,Sebastian Vettel,Ferrari,+1.649s,26
26,7,Daniil Kvyat,Red Bull Racing TAG Heuer,+1.702s,34
77,8,Valtteri Bottas,Williams Mercedes,+1.791s,39
3,9,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.869s,23
19,10,Felipe Massa,Williams Mercedes,+1.872s,36
47,11,Stoffel Vandoorne,McLaren Honda,+1.998s,30
21,12,Esteban Gutierrez ,Haas Ferrari,+2.128s,31
55,13,Carlos Sainz,Toro Rosso Ferrari,+2.176s,36
8,14,Romain Grosjean,Haas Ferrari,+2.383s,23
11,15,Sergio Perez,Force India Mercedes,+2.405s,35
20,16,Kevin Magnussen,Renault,+2.446s,34
27,17,Nico Hulkenberg,Force India Mercedes,+2.569s,37
30,18,Jolyon Palmer,Renault,+2.639s,35
94,19,Pascal Wehrlein,MRT Mercedes,+2.952s,21
9,20,Marcus Ericsson,Sauber Ferrari,+3.223s,31
12,21,Felipe Nasr,Sauber Ferrari,+3.476s,34
88,22,Rio Haryanto,MRT Mercedes,+3.561s,33
