,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing Honda,1:33.305,13
5,2,Sebastian Vettel,Ferrari,+0.218s,17
4,3,Lando Norris,McLaren Renault,+0.513s,14
77,4,Valtteri Bottas,Mercedes,+0.599s,17
44,5,Lewis Hamilton,Mercedes,+0.618s,16
23,6,Alexander Albon,Red Bull Racing Honda,+0.678s,14
55,7,Carlos Sainz,McLaren Renault,+1.103s,15
7,8,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.208s,18
10,9,Pierre Gasly,Scuderia Toro Rosso Honda,+1.212s,14
3,10,Daniel Ricciardo,Renault,+1.469s,11
27,11,Nico Hulkenberg,Renault,+1.479s,11
18,12,Lance Stroll,Racing Point BWT Mercedes,+1.487s,14
8,13,Romain Grosjean,Haas Ferrari,+1.544s,17
26,14,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.824s,16
20,15,Kevin Magnussen,Haas Ferrari,+2.000s,14
99,16,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.651s,15
63,17,George Russell,Williams Mercedes,+2.951s,15
88,18,Robert Kubica,Williams Mercedes,+3.323s,17
11,19,Sergio Perez,Racing Point BWT Mercedes,+5.121s,22
16,20,Charles Leclerc,Ferrari,,1
