,Position,Driver,Car,Time / Gap,Laps
5,1,Heinz-Harald Frentzen,Jordan Mugen Honda,1:27.683,27
7,2,Eddie Irvine,Jaguar Cosworth,+0.486s,18
2,3,David Coulthard,McLaren Mercedes,+0.842s,20
1,4,Mika Hakkinen,McLaren Mercedes,+0.976s,23
6,5,Jarno Trulli,Jordan Mugen Honda,+1.022s,25
22,6,Jacques Villeneuve,BAR Honda,+1.162s,24
4,7,Rubens Barrichello,Ferrari,+1.400s,23
12,8,Alexander Wurz,Benetton Playlife,+1.428s,22
11,9,Giancarlo Fisichella,Benetton Playlife,+1.531s,21
20,10,Marc Gene,Minardi Fondmetal,+1.854s,23
10,11,Jenson Button,Williams BMW,+2.092s,24
16,12,Pedro Diniz,Sauber Petronas,+2.531s,26
18,13,Pedro de la Rosa,Arrows Supertec,+2.596s,16
19,14,Jos Verstappen,Arrows Supertec,+2.630s,28
9,15,Ralf Schumacher,Williams BMW,+2.910s,14
17,16,Mika Salo,Sauber Petronas,+2.960s,26
14,17,Jean Alesi,Prost Peugeot,+2.973s,20
15,18,Nick Heidfeld,Prost Peugeot,+3.323s,23
21,19,Gaston Mazzacane,Minardi Fondmetal,+3.567s,24
23,20,Ricardo Zonta,BAR Honda,+3.639s,20
3,21,Michael Schumacher,Ferrari,+8.742s,27
8,22,Johnny Herbert,Jaguar Cosworth,+12.007s,10
