,Position,Driver,Car,Time / Gap,Laps
1,1,Mika Hakkinen,McLaren Mercedes,1:33.132,25
3,2,Michael Schumacher,Ferrari,+0.228s,30
2,3,David Coulthard,McLaren Mercedes,+0.282s,31
4,4,Rubens Barrichello,Ferrari,+0.455s,29
9,5,Ralf Schumacher,Williams BMW,+0.774s,29
11,6,Giancarlo Fisichella,Benetton Playlife,+1.334s,18
5,7,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.577s,34
19,8,Jos Verstappen,Arrows Supertec,+1.655s,25
6,9,Jarno Trulli,Jordan Mugen Honda,+1.723s,36
17,10,Mika Salo,Sauber Petronas,+1.794s,30
18,11,Pedro de la Rosa,Arrows Supertec,+1.982s,27
15,12,Nick Heidfeld,Prost Peugeot,+1.998s,32
16,13,Pedro Diniz,Sauber Petronas,+2.034s,21
22,14,Jacques Villeneuve,BAR Honda,+2.181s,33
23,15,Ricardo Zonta,BAR Honda,+2.547s,34
14,16,Jean Alesi,Prost Peugeot,+2.726s,18
12,17,Alexander Wurz,Benetton Playlife,+2.881s,33
8,18,Johnny Herbert,Jaguar Cosworth,+2.888s,24
20,19,Marc Gene,Minardi Fondmetal,+3.173s,25
21,20,Gaston Mazzacane,Minardi Fondmetal,+4.055s,32
10,21,Jenson Button,Williams BMW,+8.738s,4
7,22,Eddie Irvine,Jaguar Cosworth,+11.191s,4
