,Position,Driver,Car,Laps,Time,Points
33,1,Max Verstappen,Red Bull Racing Honda,78,1:38:56.820,25
55,2,Carlos Sainz,Ferrari,78,+8.968s,18
4,3,Lando Norris,McLaren Mercedes,78,+19.427s,15
11,4,Sergio Perez,Red Bull Racing Honda,78,+20.490s,12
5,5,Sebastian Vettel,Aston Martin Mercedes,78,+52.591s,10
10,6,Pierre Gasly,AlphaTauri Honda,78,+53.896s,8
44,7,Lewis Hamilton,Mercedes,78,+68.231s,7
18,8,Lance Stroll,Aston Martin Mercedes,77,+1 lap,4
31,9,Esteban Ocon,Alpine Renault,77,+1 lap,2
99,10,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,77,+1 lap,1
7,11,Kimi Räikkönen,Alfa Romeo Racing Ferrari,77,+1 lap,0
3,12,Daniel Ricciardo,McLaren Mercedes,77,+1 lap,0
14,13,Fernando Alonso,Alpine Renault,77,+1 lap,0
63,14,George Russell,Williams Mercedes,77,+1 lap,0
6,15,Nicholas Latifi,Williams Mercedes,77,+1 lap,0
22,16,Yuki Tsunoda,AlphaTauri Honda,77,+1 lap,0
9,17,Nikita Mazepin,Haas Ferrari,75,+3 laps,0
47,18,Mick Schumacher,Haas Ferrari,75,+3 laps,0
77,NC,Valtteri Bottas,Mercedes,29,DNF,0
16,NC,Charles Leclerc,Ferrari,0,DNS,0
