,Position,Driver,Car,Time / Gap,Laps
9,1,Jenson Button,BAR Honda,1:28.827,13
1,2,Michael Schumacher,Ferrari,+0.237s,15
10,3,Takuma Sato,BAR Honda,+0.300s,15
6,4,Kimi Räikkönen,McLaren Mercedes,+0.527s,12
2,5,Rubens Barrichello,Ferrari,+0.718s,13
8,6,Fernando Alonso,Renault,+0.728s,13
5,7,David Coulthard,McLaren Mercedes,+1.128s,14
4,8,Ralf Schumacher,Williams BMW,+1.349s,9
17,9,Olivier Panis,Toyota,+1.450s,14
16,10,Cristiano da Matta,Toyota,+1.489s,16
11,11,Giancarlo Fisichella,Sauber Petronas,+1.692s,13
14,12,Mark Webber,Jaguar Cosworth,+2.040s,18
7,13,Jarno Trulli,Renault,+2.159s,11
15,14,Christian Klien,Jaguar Cosworth,+2.234s,15
12,15,Felipe Massa,Sauber Petronas,+2.677s,11
18,16,Nick Heidfeld,Jordan Ford,+3.129s,12
21,17,Zsolt Baumgartner,Minardi Cosworth,+3.926s,15
20,18,Gianmaria Bruni,Minardi Cosworth,+4.067s,15
19,19,Giorgio Pantano,Jordan Ford,+4.556s,13
3,20,Juan Pablo Montoya,Williams BMW,,10
