,Position,Driver,Car,Time / Gap,Laps
35,1,Anthony Davidson,BAR Honda,1:29.447,19
1,2,Michael Schumacher,Ferrari,+0.184s,14
2,3,Rubens Barrichello,Ferrari,+0.418s,12
14,4,Mark Webber,Jaguar Cosworth,+2.001s,6
38,5,Ricardo Zonta,Toyota,+2.140s,23
6,6,Kimi Räikkönen,McLaren Mercedes,+2.196s,4
12,7,Felipe Massa,Sauber Petronas,+2.226s,9
4,8,Ralf Schumacher,Williams BMW,+2.233s,14
8,9,Fernando Alonso,Renault,+2.321s,16
9,10,Jenson Button,BAR Honda,+2.323s,11
3,11,Juan Pablo Montoya,Williams BMW,+2.335s,10
17,12,Olivier Panis,Toyota,+2.463s,10
5,13,David Coulthard,McLaren Mercedes,+2.854s,5
10,14,Takuma Sato,BAR Honda,+3.053s,10
7,15,Jarno Trulli,Renault,+3.249s,15
16,16,Cristiano da Matta,Toyota,+3.468s,15
39,17,Timo Glock,Jordan Ford,+4.478s,15
18,18,Nick Heidfeld,Jordan Ford,+4.524s,10
15,19,Christian Klien,Jaguar Cosworth,+4.955s,11
19,20,Giorgio Pantano,Jordan Ford,+5.041s,15
37,21,Bjorn Wirdheim,Jaguar Cosworth,+5.596s,9
21,22,Zsolt Baumgartner,Minardi Cosworth,+5.739s,13
20,23,Gianmaria Bruni,Minardi Cosworth,+6.008s,17
40,24,Bas Leinders,Minardi Cosworth,+8.162s,15
11,25,Giancarlo Fisichella,Sauber Petronas,,2
