,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,McLaren Mercedes,1:29.355,18
9,2,Jenson Button,BAR Honda,+0.263s,16
4,3,Ralf Schumacher,Williams BMW,+0.322s,28
5,4,David Coulthard,McLaren Mercedes,+0.345s,17
7,5,Jarno Trulli,Renault,+0.564s,23
2,6,Rubens Barrichello,Ferrari,+0.588s,24
35,7,Anthony Davidson,BAR Honda,+0.673s,32
8,8,Fernando Alonso,Renault,+0.808s,22
1,9,Michael Schumacher,Ferrari,+0.872s,9
10,10,Takuma Sato,BAR Honda,+0.928s,17
3,11,Juan Pablo Montoya,Williams BMW,+0.982s,20
14,12,Mark Webber,Jaguar Cosworth,+1.111s,29
17,13,Olivier Panis,Toyota,+1.142s,24
16,14,Cristiano da Matta,Toyota,+1.176s,25
38,15,Ricardo Zonta,Toyota,+1.594s,33
11,16,Giancarlo Fisichella,Sauber Petronas,+1.619s,26
37,17,Bjorn Wirdheim,Jaguar Cosworth,+2.425s,26
39,18,Timo Glock,Jordan Ford,+2.725s,29
15,19,Christian Klien,Jaguar Cosworth,+2.862s,15
12,20,Felipe Massa,Sauber Petronas,+2.955s,12
20,21,Gianmaria Bruni,Minardi Cosworth,+3.288s,19
21,22,Zsolt Baumgartner,Minardi Cosworth,+3.631s,18
18,23,Nick Heidfeld,Jordan Ford,+3.820s,20
19,24,Giorgio Pantano,Jordan Ford,+4.038s,17
40,25,Bas Leinders,Minardi Cosworth,+5.183s,19
