,Position,Driver,Car,Laps,Time,Points
5,1,Jim Clark,Lotus Ford,80,1:59:25.600,9
2,2,Denny Hulme,Brabham Repco,80,+12.800s,6
8,3,Chris Amon,Ferrari,80,+16.600s,4
1,4,Jack Brabham,Brabham Repco,80,+21.800s,3
12,5,Pedro Rodriguez,Cooper Maserati,79,+1 lap,2
7,6,John Surtees,Honda,78,+2 laps,1
15,7,Chris   Irwin,BRM,77,+3 laps,0
20,8,David   Hobbs,BRM,77,+3 laps,0
14,9,Alan  Rees ,Cooper Maserati,76,+4 laps,0
18,10,Guy  Ligier ,Brabham Repco,76,+4 laps,0
19,NC,Bob Anderson,Brabham Climax,67,DNF,0
6,NC,Graham Hill,Lotus Ford,64,DNF,0
4,NC,Mike Spence,BRM,44,DNF,0
9,NC,Dan Gurney,Eagle Weslake,34,DNF,0
22,NC,Silvio  Moser ,Cooper ATS,29,DNF,0
11,NC,Jochen Rindt,Cooper Maserati,26,DNF,0
3,NC,Jackie Stewart,BRM,20,DNF,0
10,NC,Bruce McLaren,Eagle Weslake,14,DNF,0
17,NC,Jo Siffert,Cooper Maserati,10,DNF,0
23,NC,Jo Bonnier,Cooper Maserati,0,DNF,0
