,Position,Driver,Car,Time / Gap,Laps
5,1,Damon Hill,Williams Renault,1:34.906,23
6,2,David Coulthard,Williams Renault,+0.705s,20
30,3,Heinz-Harald Frentzen,Sauber Ford,+2.040s,23
28,4,Gerhard Berger,Ferrari,+2.259s,14
27,5,Jean Alesi,Ferrari,+2.313s,19
1,6,Michael Schumacher,Benetton Renault,+2.468s,23
2,7,Johnny Herbert,Benetton Renault,+2.582s,22
14,8,Rubens Barrichello,Jordan Peugeot,+3.182s,22
26,9,Olivier Panis,Ligier Mugen Honda,+3.787s,22
4,10,Mika Salo,Tyrrell Yamaha,+3.822s,23
15,11,Eddie Irvine,Jordan Peugeot,+3.856s,12
29,12,Jean-Christophe Boullion,Sauber Ford,+3.889s,20
8,13,Mika Hakkinen,McLaren Mercedes,+4.071s,20
25,14,Martin Brundle,Ligier Mugen Honda,+4.089s,23
23,15,Pedro Lamy,Minardi Ford,+4.708s,17
7,16,Mark Blundell,McLaren Mercedes,+4.863s,21
24,17,Luca Badoer,Minardi Ford,+5.238s,22
17,18,Andrea Montermini,Pacific Ilmor,+6.915s,14
9,19,Massimiliano Papis,Footwork Hart,+8.491s,13
21,20,Pedro Diniz,Forti Ford,+8.514s,14
22,21,Roberto Moreno,Forti Ford,+9.283s,23
3,22,Gabriele Tarquini,Tyrrell Yamaha,+9.648s,23
16,23,Jean-Denis Deletraz,Pacific Ilmor,+11.506s,18
10,24,Taki Inoue,Footwork Hart,+14.760s,20
