,Position,Driver,Car,Time / Gap,Laps
5,1,Damon Hill,Williams Renault,1:19.343,7
6,2,David Coulthard,Williams Renault,+0.035s,10
1,3,Michael Schumacher,Benetton Renault,+0.565s,16
28,4,Gerhard Berger,Ferrari,+1.294s,7
2,5,Johnny Herbert,Benetton Renault,+1.932s,14
8,6,Mika Hakkinen,McLaren Mercedes,+1.949s,14
7,7,Mark Blundell,McLaren Mercedes,+1.963s,18
30,8,Heinz-Harald Frentzen,Sauber Ford,+2.013s,12
15,9,Eddie Irvine,Jordan Peugeot,+2.170s,13
27,10,Jean Alesi,Ferrari,+2.190s,9
26,11,Olivier Panis,Ligier Mugen Honda,+2.271s,17
14,12,Rubens Barrichello,Jordan Peugeot,+2.429s,19
25,13,Martin Brundle,Ligier Mugen Honda,+2.608s,16
29,14,Jean-Christophe Boullion,Sauber Ford,+3.744s,8
23,15,Pedro Lamy,Minardi Ford,+4.044s,17
4,16,Mika Salo,Tyrrell Yamaha,+4.072s,15
9,17,Massimiliano Papis,Footwork Hart,+4.477s,13
24,18,Luca Badoer,Minardi Ford,+5.036s,15
3,19,Gabriele Tarquini,Tyrrell Yamaha,+5.292s,12
21,20,Pedro Diniz,Forti Ford,+5.928s,18
17,21,Andrea Montermini,Pacific Ilmor,+5.944s,10
10,22,Taki Inoue,Footwork Hart,+6.751s,13
22,23,Roberto Moreno,Forti Ford,+9.251s,2
16,24,Jean-Denis Deletraz,Pacific Ilmor,+9.263s,13
