,Position,Driver,Car,Laps,Time,Points
5,1,Jackie Stewart,Tyrrell Ford,70,1:42:13.430,9
6,2,Francois  Cevert ,Tyrrell Ford,70,+31.840s,6
1,3,Emerson Fittipaldi,Lotus Ford,70,+122.790s,4
9,4,Andrea de Adamich ,Brabham Ford,69,+1 lap,3
21,5,Niki Lauda,BRM,69,+1 lap,2
22,6,Chris Amon,Tecno,67,+3 laps,1
7,7,Denny Hulme,McLaren Ford,67,+3 laps,0
24,8,Carlos Pace,Surtees Ford,66,+4 laps,0
12,9,Graham Hill,Shadow Ford,65,+5 laps,0
19,10,Clay Regazzoni,BRM,63,DNF,0
15,11,Mike  Beuttler ,March Ford,63,DNF,0
14,NC,Jean-Pierre Jarier,March Ford,60,DNF,0
20,NC,Jean-Pierre Beltoise,BRM,56,DNF,0
11,NC,Wilson Fittipaldi,Brabham Ford,46,DNF,0
2,NC,Ronnie Peterson,Lotus Ford,42,DNF,0
8,NC,Peter   Revson,McLaren Ford,33,DNF,0
25,NC,Howden  Ganley ,Iso Marlboro Ford,16,DNF,0
10,NC,Carlos Reutemann,Brabham Ford,14,DNF,0
16,NC,George  Follmer ,Shadow Ford,13,DNF,0
17,NC,Jackie Oliver,Shadow Ford,11,DNF,0
26,NC,Nanni  Galli ,Iso Marlboro Ford,6,DNF,0
3,NC,Jacky Ickx,Ferrari,6,DNF,0
23,NC,Mike Hailwood,Surtees Ford,4,DNF,0
