,Position,Driver,Car,Laps,Time,Points
1,1,Graham Hill,Lotus Ford,80,1:56:59.400,9
16,2,Piers   Courage,Brabham Ford,80,+17.300s,6
9,3,Jo Siffert,Lotus Ford,80,+34.600s,4
2,4,Richard Attwood,Lotus Ford,80,+52.900s,3
4,5,Bruce McLaren,McLaren Ford,79,+1 lap,2
3,6,Denny Hulme,McLaren Ford,78,+2 laps,1
12,7,Vic  Elford ,Cooper Maserati,74,+6 laps,0
6,NC,Jacky Ickx,Brabham Ford,48,DNF,0
7,NC,Jackie Stewart,Matra Ford,22,DNF,0
8,NC,Jean-Pierre Beltoise,Matra Ford,20,DNF,0
11,NC,Chris Amon,Ferrari,16,DNF,0
10,NC,Pedro Rodriguez,BRM,15,DNF,0
17,NC,Silvio  Moser ,Brabham Ford,15,DNF,0
14,NC,John Surtees,BRM,9,DNF,0
5,NC,Jack Brabham,Brabham Ford,9,DNF,0
15,NC,Jackie Oliver,BRM,0,DNF,0
