,Position,Driver,Car,Time / Gap,Laps
3,1,Jacques Villeneuve,Williams Renault,1:16.030,26
9,2,Mika Hakkinen,McLaren Mercedes,+0.175s,27
8,3,Gerhard Berger,Benetton Renault,+0.487s,28
7,4,Jean Alesi,Benetton Renault,+0.558s,26
4,5,Heinz-Harald Frentzen,Williams Renault,+0.581s,25
5,6,Michael Schumacher,Ferrari,+0.690s,30
10,7,David Coulthard,McLaren Mercedes,+0.790s,27
11,8,Ralf Schumacher,Jordan Peugeot,+0.803s,13
22,9,Rubens Barrichello,Stewart Ford,+1.118s,25
12,10,Giancarlo Fisichella,Jordan Peugeot,+1.162s,30
1,11,Damon Hill,Arrows Yamaha,+1.460s,28
16,12,Johnny Herbert,Sauber Petronas,+1.557s,26
6,13,Eddie Irvine,Ferrari,+1.605s,28
2,14,Pedro Diniz,Arrows Yamaha,+1.765s,30
17,15,Nicola Larini,Sauber Petronas,+1.904s,25
21,16,Jarno Trulli,Minardi Hart,+2.013s,21
14,17,Olivier Panis,Prost Mugen Honda,+2.039s,14
19,18,Mika Salo,Tyrrell Ford,+2.131s,27
15,19,Shinji Nakano,Prost Mugen Honda,+2.253s,24
20,20,Ukyo Katayama,Minardi Hart,+2.286s,24
18,21,Jos Verstappen,Tyrrell Ford,+2.443s,29
23,22,Jan Magnussen,Stewart Ford,+2.600s,23
