,Position,Driver,Car,Laps,Time,Points
3,1,Jacques Villeneuve,Williams Renault,72,1:36:06.990,10
8,2,Gerhard Berger,Benetton Renault,72,+4.190s,6
14,3,Olivier Panis,Prost Mugen Honda,72,+15.870s,4
9,4,Mika Hakkinen,McLaren Mercedes,72,+33.033s,3
5,5,Michael Schumacher,Ferrari,72,+33.731s,2
7,6,Jean Alesi,Benetton Renault,72,+34.020s,1
16,7,Johnny Herbert,Sauber Petronas,72,+50.912s,0
12,8,Giancarlo Fisichella,Jordan Peugeot,72,+0.639s,0
4,9,Heinz-Harald Frentzen,Williams Renault,72,+15.402s,0
10,10,David Coulthard,McLaren Mercedes,71,+1 lap,0
17,11,Nicola Larini,Sauber Petronas,71,+1 lap,0
21,12,Jarno Trulli,Minardi Hart,71,+1 lap,0
19,13,Mika Salo,Tyrrell Ford,71,+1 lap,0
15,14,Shinji Nakano,Prost Mugen Honda,71,+1 lap,0
18,15,Jos Verstappen,Tyrrell Ford,70,+2 laps,0
6,16,Eddie Irvine,Ferrari,70,+2 laps,0
1,17,Damon Hill,Arrows Yamaha,68,DNF,0
20,18,Ukyo Katayama,Minardi Hart,67,+5 laps,0
11,NC,Ralf Schumacher,Jordan Peugeot,52,DNF,0
22,NC,Rubens Barrichello,Stewart Ford,16,DNF,0
2,NC,Pedro Diniz,Arrows Yamaha,15,DNF,0
