,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:13.381,21
5,2,Fernando Alonso,Ferrari,+0.320s,21
8,3,Nico Rosberg,Mercedes,+0.538s,29
6,4,Felipe Massa,Ferrari,+0.575s,20
4,5,Jenson Button,McLaren Mercedes,+0.954s,18
3,6,Lewis Hamilton,McLaren Mercedes,+1.088s,16
7,7,Michael Schumacher,Mercedes,+1.107s,23
10,8,Vitaly Petrov,Renault,+1.536s,23
14,9,Adrian Sutil,Force India Mercedes,+1.836s,18
15,10,Paul di Resta,Force India Mercedes,+1.862s,17
12,11,Pastor Maldonado,Williams Cosworth,+1.931s,19
9,12,Nick Heidfeld,Renault,+1.969s,22
18,13,Sebastien Buemi,STR Ferrari,+2.757s,17
19,14,Jaime Alguersuari,STR Ferrari,+2.764s,19
16,15,Kamui Kobayashi,Sauber Ferrari,+2.855s,21
11,16,Rubens Barrichello,Williams Cosworth,+3.057s,21
17,17,Pedro de la Rosa,Sauber Ferrari,+3.325s,22
20,18,Heikki Kovalainen,Lotus Renault,+3.712s,21
21,19,Jarno Trulli,Lotus Renault,+4.142s,24
23,20,Vitantonio Liuzzi,HRT Cosworth,+5.529s,20
24,21,Timo Glock,Virgin Cosworth,+5.692s,19
22,22,Narain Karthikeyan,HRT Cosworth,+5.832s,22
25,23,Jerome d'Ambrosio,Virgin Cosworth,+7.094s,19
