,Position,Driver,Car,Time / Gap,Laps
8,1,Nico Rosberg,Mercedes,1:15.591,32
5,2,Fernando Alonso,Ferrari,+0.548s,27
7,3,Michael Schumacher,Mercedes,+0.958s,30
6,4,Felipe Massa,Ferrari,+1.067s,26
4,5,Jenson Button,McLaren Mercedes,+1.085s,20
3,6,Lewis Hamilton,McLaren Mercedes,+1.251s,19
11,7,Rubens Barrichello,Williams Cosworth,+1.399s,28
15,8,Paul di Resta,Force India Mercedes,+1.703s,26
9,9,Nick Heidfeld,Renault,+1.854s,28
14,10,Nico Hulkenberg,Force India Mercedes,+1.958s,20
17,11,Sergio Perez,Sauber Ferrari,+2.071s,27
2,12,Mark Webber,Red Bull Racing Renault,+2.229s,30
19,13,Jaime Alguersuari,STR Ferrari,+2.867s,31
10,14,Vitaly Petrov,Renault,+2.915s,15
18,15,Daniel Ricciardo,STR Ferrari,+3.057s,35
1,16,Sebastian Vettel,Red Bull Racing Renault,+3.261s,8
12,17,Pastor Maldonado,Williams Cosworth,+3.341s,20
21,18,Jarno Trulli,Lotus Renault,+3.683s,29
20,19,Heikki Kovalainen,Lotus Renault,+3.831s,30
16,20,Kamui Kobayashi,Sauber Ferrari,+3.986s,26
25,21,Jerome d'Ambrosio,Virgin Cosworth,+4.247s,31
23,22,Vitantonio Liuzzi,HRT Cosworth,+4.369s,23
24,23,Timo Glock,Virgin Cosworth,+4.929s,21
22,24,Narain Karthikeyan,HRT Cosworth,+5.248s,27
