,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:16.086,45
2,2,Rubens Barrichello,Ferrari,+0.162s,49
4,3,Kimi Räikkönen,McLaren Mercedes,+0.258s,34
3,4,David Coulthard,McLaren Mercedes,+0.354s,29
5,5,Ralf Schumacher,Williams BMW,+0.848s,48
16,6,Eddie Irvine,Jaguar Cosworth,+1.050s,38
6,7,Juan Pablo Montoya,Williams BMW,+1.101s,49
8,8,Felipe Massa,Sauber Petronas,+1.275s,47
25,9,Allan McNish,Toyota,+1.336s,46
20,10,Heinz-Harald Frentzen,Arrows Cosworth,+1.385s,40
21,11,Enrique Bernoldi,Arrows Cosworth,+1.395s,39
12,12,Olivier Panis,BAR Honda,+1.396s,34
7,13,Nick Heidfeld,Sauber Petronas,+1.487s,45
10,14,Takuma Sato,Jordan Honda,+1.598s,49
17,15,Pedro de la Rosa,Jaguar Cosworth,+1.646s,25
9,16,Giancarlo Fisichella,Jordan Honda,+1.719s,33
11,17,Jacques Villeneuve,BAR Honda,+1.868s,52
24,18,Mika Salo,Toyota,+1.937s,44
15,19,Jenson Button,Renault,+2.125s,44
14,20,Jarno Trulli,Renault,+2.572s,25
23,21,Mark Webber,Minardi Asiatech,+3.508s,32
22,22,Alex Yoong,Minardi Asiatech,+4.078s,29
