,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:14.487,29
5,2,Ralf Schumacher,Williams BMW,+0.667s,30
2,3,Rubens Barrichello,Ferrari,+0.972s,15
6,4,Juan Pablo Montoya,Williams BMW,+0.985s,31
7,5,Nick Heidfeld,Sauber Petronas,+1.375s,23
8,6,Felipe Massa,Sauber Petronas,+1.510s,27
9,7,Giancarlo Fisichella,Jordan Honda,+1.606s,32
24,8,Mika Salo,Toyota,+1.708s,29
3,9,David Coulthard,McLaren Mercedes,+1.719s,29
25,10,Allan McNish,Toyota,+1.912s,29
14,11,Jarno Trulli,Renault,+1.916s,33
4,12,Kimi Räikkönen,McLaren Mercedes,+1.995s,26
10,13,Takuma Sato,Jordan Honda,+2.007s,28
12,14,Olivier Panis,BAR Honda,+2.207s,35
16,15,Eddie Irvine,Jaguar Cosworth,+2.389s,31
11,16,Jacques Villeneuve,BAR Honda,+2.451s,36
20,17,Heinz-Harald Frentzen,Arrows Cosworth,+2.676s,24
17,18,Pedro de la Rosa,Jaguar Cosworth,+2.731s,31
21,19,Enrique Bernoldi,Arrows Cosworth,+2.771s,33
15,20,Jenson Button,Renault,+2.968s,14
23,21,Mark Webber,Minardi Asiatech,+3.804s,36
22,22,Alex Yoong,Minardi Asiatech,+5.827s,25
