,Position,Driver,Car,Time / Gap,Laps
38,1,Sebastian Vettel,Sauber BMW,1:22.631,29
5,2,Michael Schumacher,Ferrari,+0.507s,11
6,3,Felipe Massa,Ferrari,+0.551s,12
35,4,Alexander Wurz,Williams Cosworth,+0.783s,26
4,5,Pedro de la Rosa,McLaren Mercedes,+1.339s,12
3,6,Kimi Räikkönen,McLaren Mercedes,+1.403s,11
16,7,Nick Heidfeld,Sauber BMW,+1.699s,9
1,8,Fernando Alonso,Renault,+1.946s,15
17,9,Robert Kubica,Sauber BMW,+2.182s,5
41,10,Franck Montagny,Super Aguri Honda,+2.312s,24
19,11,Christijan Albers,MF1 Toyota,+2.354s,11
8,12,Jarno Trulli,Toyota,+2.396s,12
10,13,Nico Rosberg,Williams Cosworth,+2.409s,9
15,14,Christian Klien,RBR Ferrari,+2.477s,11
2,15,Giancarlo Fisichella,Renault,+2.529s,14
18,16,Tiago Monteiro,MF1 Toyota,+2.646s,12
7,17,Ralf Schumacher,Toyota,+2.685s,22
14,18,David Coulthard,RBR Ferrari,+2.687s,11
36,19,Anthony Davidson,Honda,+2.725s,8
9,20,Mark Webber,Williams Cosworth,+2.869s,11
39,21,Giorgio Mondini,MF1 Toyota,+2.955s,29
20,22,Vitantonio Liuzzi,STR Cosworth,+3.076s,19
21,23,Scott Speed,STR Cosworth,+3.124s,21
40,24,Neel Jani,STR Cosworth,+3.247s,32
37,25,Robert Doornbos,RBR Ferrari,+3.427s,31
22,26,Takuma Sato,Super Aguri Honda,+3.487s,21
23,27,Sakon Yamamoto,Super Aguri Honda,+4.074s,14
