,Position,Driver,Car,Laps,Time,Points
5,1,Michael Schumacher,Ferrari,53,1:14:51.975,10
3,2,Kimi Räikkönen,McLaren Mercedes,53,+8.046s,8
17,3,Robert Kubica,Sauber BMW,53,+26.414s,6
2,4,Giancarlo Fisichella,Renault,53,+32.045s,5
12,5,Jenson Button,Honda,53,+32.685s,4
11,6,Rubens Barrichello,Honda,53,+42.409s,3
8,7,Jarno Trulli,Toyota,53,+44.662s,2
16,8,Nick Heidfeld,Sauber BMW,53,+45.309s,1
6,9,Felipe Massa,Ferrari,53,+45.955s,0
9,10,Mark Webber,Williams Cosworth,53,+72.602s,0
15,11,Christian Klien,RBR Ferrari,52,+1 lap,0
14,12,David Coulthard,RBR Ferrari,52,+1 lap,0
21,13,Scott Speed,STR Cosworth,52,+1 lap,0
20,14,Vitantonio Liuzzi,STR Cosworth,52,+1 lap,0
7,15,Ralf Schumacher,Toyota,52,+1 lap,0
22,16,Takuma Sato,Super Aguri Honda,51,+2 laps,0
19,17,Christijan Albers,MF1 Toyota,51,+2 laps,0
18,NC,Tiago Monteiro,MF1 Toyota,44,DNF,0
1,NC,Fernando Alonso,Renault,43,DNF,0
4,NC,Pedro de la Rosa,McLaren Mercedes,20,DNF,0
23,NC,Sakon Yamamoto,Super Aguri Honda,18,DNF,0
10,NC,Nico Rosberg,Williams Cosworth,9,DNF,0
