,Position,Driver,Car,Time / Gap,Laps
2,1,Rubens Barrichello,Ferrari,1:11.112,18
7,2,Jarno Trulli,Renault,+0.012s,23
1,3,Michael Schumacher,Ferrari,+0.027s,16
3,4,Juan Pablo Montoya,Williams BMW,+0.120s,17
5,5,David Coulthard,McLaren Mercedes,+0.243s,20
6,6,Kimi Räikkönen,McLaren Mercedes,+0.381s,22
20,7,Olivier Panis,Toyota,+0.646s,21
14,8,Mark Webber,Jaguar Cosworth,+0.688s,27
4,9,Ralf Schumacher,Williams BMW,+0.948s,11
8,10,Fernando Alonso,Renault,+1.023s,18
17,11,Jenson Button,BAR Honda,+1.074s,23
9,12,Nick Heidfeld,Sauber Petronas,+1.268s,22
21,13,Cristiano da Matta,Toyota,+1.559s,15
10,14,Heinz-Harald Frentzen,Sauber Petronas,+1.568s,17
16,15,Jacques Villeneuve,BAR Honda,+1.819s,19
15,16,Justin Wilson,Jaguar Cosworth,+2.163s,27
11,17,Giancarlo Fisichella,Jordan Ford,+2.346s,15
12,18,Ralph Firman,Jordan Ford,+2.637s,20
19,19,Jos Verstappen,Minardi Cosworth,+3.223s,12
18,20,Nicolas Kiesa,Minardi Cosworth,+3.669s,20
