,Position,Driver,Car,Time / Gap,Laps
7,1,Jarno Trulli,Renault,1:11.153,18
4,2,Ralf Schumacher,Williams BMW,+0.186s,22
20,3,Olivier Panis,Toyota,+0.235s,20
2,4,Rubens Barrichello,Ferrari,+0.346s,22
1,5,Michael Schumacher,Ferrari,+0.503s,22
8,6,Fernando Alonso,Renault,+0.539s,24
14,7,Mark Webber,Jaguar Cosworth,+0.641s,21
3,8,Juan Pablo Montoya,Williams BMW,+0.689s,19
6,9,Kimi Räikkönen,McLaren Mercedes,+0.723s,26
5,10,David Coulthard,McLaren Mercedes,+0.814s,27
21,11,Cristiano da Matta,Toyota,+0.931s,23
17,12,Jenson Button,BAR Honda,+1.178s,28
15,13,Justin Wilson,Jaguar Cosworth,+1.234s,18
16,14,Jacques Villeneuve,BAR Honda,+1.503s,29
11,15,Giancarlo Fisichella,Jordan Ford,+1.696s,8
12,16,Ralph Firman,Jordan Ford,+2.014s,19
18,17,Nicolas Kiesa,Minardi Cosworth,+2.384s,19
9,18,Nick Heidfeld,Sauber Petronas,+2.448s,20
10,19,Heinz-Harald Frentzen,Sauber Petronas,+2.728s,22
19,20,Jos Verstappen,Minardi Cosworth,+7.102s,15
