,Position,Driver,Car,Time / Gap,Laps
7,1,Jarno Trulli,Renault,1:12.408,6
4,2,Ralf Schumacher,Williams BMW,+0.060s,15
3,3,Juan Pablo Montoya,Williams BMW,+0.087s,15
2,4,Rubens Barrichello,Ferrari,+0.102s,14
8,5,Fernando Alonso,Renault,+0.333s,6
21,6,Cristiano da Matta,Toyota,+0.690s,17
20,7,Olivier Panis,Toyota,+0.898s,10
10,8,Heinz-Harald Frentzen,Sauber Petronas,+0.955s,7
14,9,Mark Webber,Jaguar Cosworth,+1.165s,14
15,10,Justin Wilson,Jaguar Cosworth,+1.373s,8
16,11,Jacques Villeneuve,BAR Honda,+1.552s,7
19,12,Jos Verstappen,Minardi Cosworth,+2.003s,7
9,13,Nick Heidfeld,Sauber Petronas,+2.031s,9
18,14,Nicolas Kiesa,Minardi Cosworth,+2.085s,6
17,15,Jenson Button,BAR Honda,+2.503s,7
11,16,Giancarlo Fisichella,Jordan Ford,+5.859s,4
1,17,Michael Schumacher,Ferrari,,1
12,18,Ralph Firman,Jordan Ford,,3
6,19,Kimi Räikkönen,McLaren Mercedes,,1
5,20,David Coulthard,McLaren Mercedes,,1
