,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing Honda,1:43.744,21
3,2,Daniel Ricciardo,Renault,+0.048s,12
44,3,Lewis Hamilton,Mercedes,+0.096s,23
23,4,Alexander Albon,Red Bull Racing Honda,+0.390s,21
11,5,Sergio Perez,Racing Point BWT Mercedes,+0.393s,23
77,6,Valtteri Bottas,Mercedes,+0.418s,27
4,7,Lando Norris,McLaren Renault,+0.424s,22
31,8,Esteban Ocon,Renault,+0.464s,23
55,9,Carlos Sainz,McLaren Renault,+0.730s,23
10,10,Pierre Gasly,AlphaTauri Honda,+0.856s,27
18,11,Lance Stroll,Racing Point BWT Mercedes,+0.934s,23
26,12,Daniil Kvyat,AlphaTauri Honda,+1.082s,26
99,13,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.117s,29
7,14,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.152s,23
16,15,Charles Leclerc,Ferrari,+1.696s,19
63,16,George Russell,Williams Mercedes,+1.719s,25
5,17,Sebastian Vettel,Ferrari,+1.939s,21
6,18,Nicholas Latifi,Williams Mercedes,+2.030s,26
8,19,Romain Grosjean,Haas Ferrari,+2.090s,12
20,20,Kevin Magnussen,Haas Ferrari,+2.498s,12
