,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:44.493,18
44,2,Lewis Hamilton,Mercedes,+0.069s,17
33,3,Max Verstappen,Red Bull Racing Honda,+0.081s,20
11,4,Sergio Perez,Racing Point BWT Mercedes,+0.136s,22
18,5,Lance Stroll,Racing Point BWT Mercedes,+0.375s,22
23,6,Alexander Albon,Red Bull Racing Honda,+0.556s,22
31,7,Esteban Ocon,Renault,+0.606s,20
55,8,Carlos Sainz,McLaren Renault,+0.729s,24
3,9,Daniel Ricciardo,Renault,+0.732s,21
4,10,Lando Norris,McLaren Renault,+0.781s,28
26,11,Daniil Kvyat,AlphaTauri Honda,+0.954s,25
10,12,Pierre Gasly,AlphaTauri Honda,+1.010s,17
7,13,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.211s,19
16,14,Charles Leclerc,Ferrari,+1.266s,18
5,15,Sebastian Vettel,Ferrari,+1.686s,15
6,16,Nicholas Latifi,Williams Mercedes,+1.995s,19
63,17,George Russell,Williams Mercedes,+2.077s,21
20,18,Kevin Magnussen,Haas Ferrari,,1
8,19,Romain Grosjean,Haas Ferrari,,2
99,20,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,,2
