,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:43.255,9
31,2,Esteban Ocon,Renault,+0.230s,9
4,3,Lando Norris,McLaren Renault,+0.386s,12
23,4,Alexander Albon,Red Bull Racing Honda,+0.476s,13
77,5,Valtteri Bottas,Mercedes,+0.558s,9
33,6,Max Verstappen,Red Bull Racing Honda,+0.641s,10
3,7,Daniel Ricciardo,Renault,+0.718s,8
18,8,Lance Stroll,Racing Point BWT Mercedes,+0.733s,12
55,9,Carlos Sainz,McLaren Renault,+0.751s,13
11,10,Sergio Perez,Racing Point BWT Mercedes,+0.925s,12
10,11,Pierre Gasly,AlphaTauri Honda,+1.253s,14
26,12,Daniil Kvyat,AlphaTauri Honda,+1.288s,14
6,13,Nicholas Latifi,Williams Mercedes,+1.516s,11
20,14,Kevin Magnussen,Haas Ferrari,+1.586s,10
8,15,Romain Grosjean,Haas Ferrari,+1.589s,16
7,16,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.677s,11
16,17,Charles Leclerc,Ferrari,+1.892s,12
63,18,George Russell,Williams Mercedes,+1.902s,11
99,19,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.935s,13
5,20,Sebastian Vettel,Ferrari,+2.165s,12
