,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:20.926,28
33,2,Max Verstappen,Red Bull Racing Honda,+0.452s,22
77,3,Valtteri Bottas,Mercedes,+0.525s,29
18,4,Lance Stroll,Aston Martin Mercedes,+0.750s,23
10,5,Pierre Gasly,AlphaTauri Honda,+0.793s,28
5,6,Sebastian Vettel,Aston Martin Mercedes,+0.898s,26
55,7,Carlos Sainz,Ferrari,+0.988s,26
14,8,Fernando Alonso,Alpine Renault,+1.000s,24
3,9,Daniel Ricciardo,McLaren Mercedes,+1.077s,27
11,10,Sergio Perez,Red Bull Racing Honda,+1.113s,23
16,11,Charles Leclerc,Ferrari,+1.176s,25
4,12,Lando Norris,McLaren Mercedes,+1.177s,27
99,13,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.344s,26
22,14,Yuki Tsunoda,AlphaTauri Honda,+1.604s,31
31,15,Esteban Ocon,Alpine Renault,+1.608s,27
88,16,Robert Kubica,Alfa Romeo Racing Ferrari,+2.083s,28
63,17,George Russell,Williams Mercedes,+2.166s,31
6,18,Nicholas Latifi,Williams Mercedes,+2.516s,30
9,19,Nikita Mazepin,Haas Ferrari,+2.519s,23
47,20,Mick Schumacher,Haas Ferrari,+2.625s,23
