,Position,Driver,Car,Laps,Time,Points
1,1,Michael Schumacher,Ferrari,78,1:47:22.561,10
2,2,Rubens Barrichello,Ferrari,78,+0.431s,6
18,3,Eddie Irvine,Jaguar Cosworth,78,+30.698s,4
10,4,Jacques Villeneuve,BAR Honda,78,+32.454s,3
4,5,David Coulthard,McLaren Mercedes,77,+1 lap,2
22,6,Jean Alesi,Prost Acer,77,+1 lap,1
8,7,Jenson Button,Benetton Renault,77,+1 lap,0
14,8,Jos Verstappen,Arrows Asiatech,77,+1 lap,0
15,9,Enrique Bernoldi,Arrows Asiatech,76,+2 laps,0
17,10,Kimi Räikkönen,Sauber Petronas,73,+5 laps,0
5,NC,Ralf Schumacher,Williams BMW,57,DNF,0
20,NC,Tarso Marques,Minardi European,56,DNF,0
21,NC,Fernando Alonso,Minardi European,54,DNF,0
11,NC,Heinz-Harald Frentzen,Jordan Honda,49,DNF,0
7,NC,Giancarlo Fisichella,Benetton Renault,43,DNF,0
12,NC,Jarno Trulli,Jordan Honda,30,DNF,0
23,NC,Luciano Burti,Prost Acer,24,DNF,0
19,NC,Pedro de la Rosa,Jaguar Cosworth,18,DNF,0
3,NC,Mika Hakkinen,McLaren Mercedes,15,DNF,0
9,NC,Olivier Panis,BAR Honda,13,DNF,0
6,NC,Juan Pablo Montoya,Williams BMW,2,DNF,0
16,NC,Nick Heidfeld,Sauber Petronas,0,DNF,0
