,Position,Driver,Car,Time / Gap,Laps
3,1,Mika Hakkinen,McLaren Mercedes,1:19.853,38
1,2,Michael Schumacher,Ferrari,+0.463s,46
5,3,Ralf Schumacher,Williams BMW,+1.085s,45
2,4,Rubens Barrichello,Ferrari,+1.106s,44
12,5,Jarno Trulli,Jordan Honda,+1.195s,47
4,6,David Coulthard,McLaren Mercedes,+1.238s,33
11,7,Heinz-Harald Frentzen,Jordan Honda,+1.652s,46
22,8,Jean Alesi,Prost Acer,+2.082s,40
10,9,Jacques Villeneuve,BAR Honda,+2.157s,43
6,10,Juan Pablo Montoya,Williams BMW,+2.182s,31
7,11,Giancarlo Fisichella,Benetton Renault,+2.361s,28
18,12,Eddie Irvine,Jaguar Cosworth,+2.449s,35
17,13,Kimi Räikkönen,Sauber Petronas,+2.947s,45
16,14,Nick Heidfeld,Sauber Petronas,+2.954s,44
14,15,Jos Verstappen,Arrows Asiatech,+3.556s,41
9,16,Olivier Panis,BAR Honda,+3.809s,26
8,17,Jenson Button,Benetton Renault,+4.173s,24
15,18,Enrique Bernoldi,Arrows Asiatech,+4.252s,42
23,19,Luciano Burti,Prost Acer,+5.004s,51
20,20,Tarso Marques,Minardi European,+6.067s,36
21,21,Fernando Alonso,Minardi European,+6.540s,30
19,22,Pedro de la Rosa,Jaguar Cosworth,+7.463s,9
